Signal Date,Signal Time,Ticker,Category,Call/Put,Bullish/Bearish,Strike,Expiry,Premium,Confidence,Conviction Score,Algo Version,Signal Quality,Biddie Pick,Price at Signal,Entry Trigger,Entry Price,Target,Target Near,Invalidation,Gamma Zone,Gamma Description,Reason,Suggested Trade,Trade Status,Outcome,MFE %,Max Favorable Price,Entry Price Reached,Invalidation Breached,Review Status,Review Note,Reviewed At
03/30/2026,11:23 AM ET,PLTR,algorithm,put,bearish,135.00,"April 2, 2026",829240.00,8.00,80,v2,strong,t,141.26,At VWAP ($141.94) — Near $141.26,141.94141,$138.43,$135.61,Above Pivot at $143.53,,,"$829K put flow at $135 strike with 100% ask aggression. Price at $141.26 below VWAP ($141.94). Price action confirmed: SR Tag + 2 Red Bars at $141.56 (lower high, lower low — confirmed).",,hit,hit,101.06,138.40,t,f,correct,,03/30/2026 11:56 PM ET
03/30/2026,11:26 AM ET,KMI,algorithm,call,bullish,34.50,"April 2, 2026",396525.00,9.00,90,v2,,f,34.21,Near $34.21 (no VWAP data),34.21,Strike at $34.50,$35.19,Below $33.53,,,$397K call flow at $34.5 strike with 85% ask aggression. Price at $34.21.,,miss,missed,-10.34,34.18,f,t,wrong,,03/30/2026 11:58 PM ET
03/30/2026,11:26 AM ET,CVNA,algorithm,put,bearish,290.00,"April 2, 2026",383320.00,8.00,80,v2,,f,277.74,Near $277.74 (no VWAP data),277.74,$272.19,$266.63,Above $283.29,,,$383K put flow at $290 strike with 100% ask aggression. Price at $277.74.,,miss,missed,-10.09,278.30,f,t,wrong,,03/30/2026 11:58 PM ET
03/30/2026,11:26 AM ET,SPXW,algorithm,put,bearish,6525.00,"April 2, 2026",867790.00,7.00,70,v2,,f,6387.32,Near $6387.32 (no VWAP data),6387.32,$6259.57,$6131.83,Above $6515.07,,,$868K put flow at $6525 strike with 67% ask aggression. Price at $6387.32.,,miss,missed,55.12,6316.91,t,t,,,
03/30/2026,11:30 AM ET,META,whale,call,bullish,535.00,"April 2, 2026",1106730.00,10.00,100,v2,,f,534.91,Whale sweep at $534.91,534.91,Strike at $535.00,R1 at $539.46,Below Pivot at $529.86,,,$1.1M call flow at $535 strike with 100% ask aggression. Price at $534.91 above VWAP ($533.10). Negative gamma zone — moves will be amplified. Price action confirmed: Support Tag + Green Bounce at $535 (higher low — likely reversal).,,hit,hit,122.22,535.02,t,f,,,
03/30/2026,11:30 AM ET,SPY,algorithm,call,bullish,636.00,"April 2, 2026",810000.00,10.00,100,v2,,f,636.42,At VWAP ($636.79) — Near $636.42,636.79636,Pivot at $636.62,VWAP at $636.79,Below PDL at $633.11,,,"$810K call flow at $636 strike with 100% ask aggression. Price at $636.42 below VWAP ($636.79). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $636.62 (higher low, higher high — confirmed).",,hit,hit,225.00,636.87,t,f,correct,Here is another on where the target is really close to the entry? ,03/31/2026 12:07 AM ET
03/30/2026,11:33 AM ET,MSFT,algorithm,call,bullish,365.00,"April 2, 2026",394478.00,6.00,60,v2,moderate,f,363.00,Near $363.00 (no VWAP data),363,Strike at $365.00,$372.30,Below $355.74,,,$394K call flow at $365 strike with 100% ask aggression. Price at $363.00.,,hit,hit,109.50,365.19,t,f,correct,,03/31/2026 12:02 AM ET
03/30/2026,11:37 AM ET,ORCL,algorithm,call,bullish,140.00,"April 2, 2026",949720.00,7.00,70,v2,moderate,f,140.58,Above VWAP ($139.37) — Near $140.58,139.3714,R1 at $141.46,PDH at $141.69,Below Pivot at $139.88,,,$950K call flow at $140 strike with 96% ask aggression. Price at $140.58 above VWAP ($139.37). Negative gamma zone — moves will be amplified. Price action confirmed: Support Tag + Green Bounce at $139.88 (higher low — likely reversal).,,miss,missed,54.55,141.06,t,t,,,
03/30/2026,11:41 AM ET,MU,algorithm,call,bullish,340.00,"April 2, 2026",922957.00,9.00,90,v2,,f,337.93,On bounce from VWAP ($344.82) — Near $337.93,344.82337,Strike at $340.00,VWAP at $344.82,Below $331.17,,,$923K call flow at $340 strike with 100% ask aggression. Price at $337.93 below VWAP ($344.82). Negative gamma zone — moves will be amplified.,,miss,missed,16.91,338.28,f,t,,,
03/30/2026,11:41 AM ET,LITE,algorithm,put,bearish,660.00,"April 2, 2026",794110.00,9.00,90,v2,,f,666.54,Below VWAP ($673.76) — Near $666.54,673.76666,Strike at $660.00,$646.80,Above Pivot at $709.30,,,$794K put flow at $660 strike with 95% ask aggression. Price at $666.54 below VWAP ($673.76). Negative gamma zone — moves will be amplified.,,hit,hit,152.45,656.57,t,f,,,
03/30/2026,11:41 AM ET,QQQ,algorithm,put,bearish,564.00,"April 2, 2026",574794.00,9.00,90,v2,,f,564.32,At VWAP ($564.01) — Near $564.32,564.01564,VWAP at $564.01,Strike at $564.00,Above Pivot at $565.06,,,"$575K put flow at $564 strike with 97% ask aggression. Price at $564.32 above VWAP ($564.01). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $565.06 (lower high, lower low — confirmed).",,hit,hit,238.71,563.58,t,t,,,
03/30/2026,11:41 AM ET,WMT,algorithm,put,bearish,125.00,"April 2, 2026",476850.00,9.00,90,v2,,f,124.49,Near $124.49 (no VWAP data),124.49,$122.00,$119.51,Above $126.98,,,$477K put flow at $125 strike with 100% ask aggression. Price at $124.49.,,partial,partial_hit,66.27,122.84,t,f,correct,,03/31/2026 12:11 AM ET
03/30/2026,11:53 AM ET,GOOGL,whale,put,bearish,280.00,"April 2, 2026",1362225.00,6.00,60,v2,moderate,f,275.72,Whale sweep at $275.72,275.72,$270.21,$264.69,Above $281.23,,,$1.4M put flow at $280 strike with 100% ask aggression. Price at $275.72.,,miss,missed,67.51,272.00,t,t,,,
03/30/2026,11:53 AM ET,SLB,algorithm,call,bullish,52.00,"April 2, 2026",575620.00,6.00,60,v2,moderate,f,53.31,Near $53.31 (no VWAP data),53.31,$54.38,$55.44,Below $52.24,,,$576K call flow at $52 strike with 100% ask aggression. Price at $53.31.,,miss,missed,4.67,53.36,t,t,,,
03/30/2026,11:53 AM ET,NBIS,algorithm,call,bullish,90.00,"April 2, 2026",895850.00,6.00,60,v2,moderate,f,94.21,Near $94.21 (no VWAP data),94.21,$96.09,$97.98,Below $92.33,,,$896K call flow at $90 strike with 100% ask aggression. Price at $94.21.,,miss,missed,-48.94,93.29,f,t,,,
03/30/2026,12:03 PM ET,TTD,algorithm,put,bearish,22.50,"April 2, 2026",423863.00,7.00,70,v2,moderate,f,22.45,Near $22.45 (no VWAP data),22.45,$22.00,$21.55,Above $22.90,,,$424K put flow at $22.5 strike with 100% ask aggression. Price at $22.45.,,hit,hit,100.00,22.00,t,f,correct,,03/31/2026 12:14 AM ET
03/30/2026,12:07 PM ET,SNOW,algorithm,put,bearish,157.50,"April 2, 2026",476782.00,6.00,60,v2,moderate,f,158.32,Near $158.32 (no VWAP data),158.32,Strike at $157.50,$154.35,Above $161.49,,,$477K put flow at $157.5 strike with 100% ask aggression. Price at $158.32.,,hit,hit,186.59,156.79,t,f,correct,,03/31/2026 12:15 AM ET
03/30/2026,12:16 PM ET,NOW,algorithm,put,bearish,106.00,"April 2, 2026",435128.00,7.00,70,v2,strong,f,105.43,Near $105.43 (no VWAP data),105.43,$103.32,$101.21,Above $107.54,,,$435K put flow at $106 strike with 100% ask aggression. Price at $105.43.,,hit,hit,162.09,102.01,t,f,correct,,03/31/2026 12:15 AM ET
03/30/2026,12:21 PM ET,BAC,whale,put,bearish,46.50,"April 2, 2026",1145528.00,8.00,80,v2,strong,t,47.25,Whale sweep at $47.25,47.25,PDL at $46.84,Strike at $46.50,Above Pivot at $47.35,,,"$1.1M put flow at $46.5 strike with 100% ask aggression. Price at $47.25 below VWAP ($47.35). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $47.35 (lower high, lower low — confirmed).",,miss,missed,75.61,46.94,t,t,,,
03/30/2026,12:21 PM ET,MU,algorithm,put,bearish,330.00,"April 2, 2026",512500.00,8.00,80,v2,strong,t,332.93,Below VWAP ($342.43) — Near $332.93,342.43332,Strike at $330.00,$323.40,Above Pivot at $359.99,,,$513K put flow at $330 strike with 100% ask aggression. Price at $332.93 below VWAP ($342.43). Negative gamma zone — moves will be amplified.,,hit,hit,104.78,329.86,t,f,,,
03/30/2026,12:21 PM ET,MU,spread,put,bearish,330.00,"April 17, 2026",512500.00,8.00,80,v2,moderate,t,332.93,Confirmed trade below $332.93 with price sustaining under VWAP at $342.43,332.93342,S1 at $351.28 breached downward toward $320 — full spread value near $330 strike cluster,,Price reclaims above $342.43 VWAP or pivot at $359.99,,,"MU is trading well below VWAP and far below prior day range, suggesting elevated IV from the recent sell-off; selling the $320 put as a lower leg meaningfully reduces cost basis while the clear structural target at $330 and S1 at $351.28 already broken provides a natural profit ceiling, making the spread more capital-efficient than buying the outright put.",,miss,missed,,311.49,t,t,,,
03/30/2026,12:24 PM ET,PEP,algorithm,put,bearish,165.00,"April 2, 2026",852040.00,6.00,60,v2,moderate,f,157.53,On rejection from VWAP ($156.60) — Near $157.53,156.60157,VWAP at $156.60,Pivot at $152.68,Above $160.68,,,$852K put flow at $165 strike with 100% ask aggression. Price at $157.53 above VWAP ($156.60).,,hit,hit,112.90,156.48,t,f,correct,,03/31/2026 12:20 AM ET
03/30/2026,12:29 PM ET,ALAB,algorithm,put,bearish,95.00,"April 2, 2026",572731.00,8.00,80,v2,strong,t,101.70,Below VWAP ($104.70) — Near $101.70,104.70101,Strike at $95.00,$93.10,Above Pivot at $112.65,,,$573K put flow at $95 strike with 100% ask aggression. Price at $101.70 below VWAP ($104.70).,,miss,missed,56.87,97.89,t,t,,,
03/30/2026,12:29 PM ET,SPY,algorithm,put,bearish,610.00,"April 2, 2026",619494.00,7.00,70,v2,moderate,f,635.36,At VWAP ($636.83) — Near $635.36,636.83635,PDL at $633.11,S1 at $630.58,Above Pivot at $636.62,,,"$619K put flow at $610 strike with 99% ask aggression. Price at $635.36 below VWAP ($636.83). Price action confirmed: SR Tag + 2 Red Bars at $636.62 (lower high, lower low — confirmed).",,hit,hit,104.00,633.02,t,f,,,
03/30/2026,12:32 PM ET,CIFR,algorithm,call,bullish,12.50,"April 2, 2026",590410.00,6.00,60,v2,moderate,f,12.65,Near $12.65 (no VWAP data),12.65,$12.90,$13.16,Below $12.40,,,$590K call flow at $12.5 strike with 100% ask aggression. Price at $12.65.,,miss,missed,-4.00,12.64,f,t,,,
03/30/2026,12:32 PM ET,SE,algorithm,put,bearish,76.00,"April 2, 2026",406831.00,6.00,60,v2,moderate,f,79.10,Near $79.10 (no VWAP data),79.1,Strike at $76.00,$74.48,Above $80.68,,,$407K put flow at $76 strike with 100% ask aggression. Price at $79.10.,,miss,missed,48.39,77.60,t,t,,,
03/30/2026,12:37 PM ET,WDC,algorithm,put,bearish,220.00,"April 2, 2026",509973.00,7.00,70,v2,moderate,f,252.80,Whale sweep at $252.80,252.8,Strike at $220.00,$215.60,Above Pivot at $275.95,,,$510K put sweep at $220 strike with 99% ask aggression. Price at $252.80 below VWAP ($265.49).,,miss,missed,21.92,245.61,t,t,,,
03/30/2026,12:37 PM ET,BKNG,algorithm,put,bearish,4235.00,"April 2, 2026",374480.00,6.00,60,v2,moderate,f,4150.02,Near $4150.02 (no VWAP data),4150.02,$4067.02,$3984.02,Above $4233.02,,,$374K put flow at $4235 strike with 100% ask aggression. Price at $4150.02.,,hit,hit,101.81,4065.52,t,f,,,
03/30/2026,12:41 PM ET,SLV,algorithm,call,bullish,70.00,"April 2, 2026",433200.00,6.00,60,v2,moderate,f,64.13,Near $64.13 (no VWAP data),64.13,Strike at $70.00,$71.40,Below $62.85,,,$433K call flow at $70 strike with 100% ask aggression. Price at $64.13.,,hit,hit,81.43,68.91,t,f,,,
03/30/2026,12:45 PM ET,ALAB,spread,put,bearish,95.00,"April 17, 2026",572731.00,8.00,80,v2,moderate,t,101.56,Below VWAP at $104.60 with price near $101.56 confirming bearish momentum,104.60101,$95.00 strike — PDL zone and institutional target,,Above Pivot at $112.65,,,"With current price already near $101.56 and the target clearly defined at $95, a bear put spread caps the cost basis on what is a relatively short move (~6.5%). The defined ceiling near $100-$101 and floor at $95 make a vertical spread ideal, improving risk/reward meaningfully versus paying full premium on an outright put given the compressed range to target.",,miss,missed,55.95,97.89,t,t,,,
03/30/2026,12:48 PM ET,MSFT,algorithm,put,bearish,360.00,"April 2, 2026",373481.00,6.00,60,v2,moderate,f,362.70,Near $362.70 (no VWAP data),362.7,Strike at $360.00,$352.80,Above $369.95,,,$373K put flow at $360 strike with 100% ask aggression. Price at $362.70.,,hit,hit,116.67,359.55,t,f,,,
03/30/2026,12:48 PM ET,PATH,algorithm,put,bearish,10.50,"April 2, 2026",339614.00,6.00,60,v2,moderate,f,11.10,Near $11.10 (no VWAP data),11.1,Strike at $10.50,$10.29,Above $11.32,,,$340K put flow at $10.5 strike with 100% ask aggression. Price at $11.10.,,miss,missed,61.67,10.73,t,t,,,
03/30/2026,12:48 PM ET,STX,algorithm,put,bearish,350.00,"April 2, 2026",336600.00,6.00,60,v2,moderate,f,353.05,Near $353.05 (no VWAP data),353.05,Strike at $350.00,$343.00,Above $360.11,,,$337K put sweep at $350 strike with 72% ask aggression. Price at $353.05.,,miss,missed,9.51,352.76,t,t,,,
03/30/2026,12:52 PM ET,QQQ,algorithm,put,bearish,561.00,"April 2, 2026",682911.00,7.00,70,v2,moderate,f,562.53,At VWAP ($563.80) — Near $562.53,563.80562,PDL at $561.57,Strike at $561.00,Above Pivot at $565.06,,,"$683K put flow at $561 strike with 76% ask aggression. Price at $562.53 below VWAP ($563.80). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $561.57 (lower high, lower low — confirmed).",,hit,hit,127.08,561.31,t,f,,,
03/30/2026,12:56 PM ET,GOOGL,algorithm,call,bullish,280.00,"April 2, 2026",300000.00,6.00,60,v2,moderate,f,274.44,Near $274.44 (no VWAP data),274.44,Strike at $280.00,$285.60,Below $268.95,,,$300K call sweep at $280 strike with 68% ask aggression. Price at $274.44.,,hit,hit,103.24,280.18,t,f,,,
03/30/2026,1:00 PM ET,FLY,algorithm,put,bearish,25.00,"April 2, 2026",463734.00,7.00,70,v2,moderate,f,23.95,Near $23.95 (no VWAP data),23.95,$23.47,$22.99,Above $24.43,,,$464K put flow at $25 strike with 100% ask aggression. Price at $23.95.,,hit,hit,141.67,23.27,t,f,,,
03/30/2026,1:00 PM ET,AMZN,algorithm,put,bearish,207.50,"April 2, 2026",454700.00,6.00,60,v2,moderate,f,202.74,Near $202.74 (no VWAP data),202.74,$198.69,$194.63,Above $206.79,,,$455K put flow at $207.5 strike with 100% ask aggression. Price at $202.74.,,miss,missed,73.33,199.77,t,t,,,
03/30/2026,1:00 PM ET,IBM,algorithm,put,bearish,230.00,"April 2, 2026",309700.00,6.00,60,v2,moderate,f,239.12,Near $239.12 (no VWAP data),239.12,Strike at $230.00,$225.40,Above $243.90,,,$310K put flow at $230 strike with 100% ask aggression. Price at $239.12.,,miss,missed,32.79,236.13,t,t,,,
03/30/2026,1:08 PM ET,TSLA,algorithm,put,bearish,360.00,"April 2, 2026",432000.00,6.00,60,v2,moderate,f,359.35,Near $359.35 (no VWAP data),359.35,$352.16,$344.98,Above $366.54,,,$432K put sweep at $360 strike with 100% ask aggression. Price at $359.35.,,hit,hit,100.28,352.14,t,f,,,
03/30/2026,1:15 PM ET,IWM,whale,put,bearish,230.00,"April 2, 2026",2872000.00,10.00,100,v2,,f,240.68,Whale sweep at $240.68,240.68,Strike at $230.00,$225.40,Above Pivot at $244.08,,,$2.9M put flow at $230 strike with 100% ask aggression. Price at $240.68 below VWAP ($242.52). Price action confirmed: SR Tag + Red Rejection at $241.42 (lower high — likely reversal).,,miss,missed,21.25,238.41,t,t,,,
03/30/2026,1:15 PM ET,GLD,whale,put,bearish,416.00,"April 2, 2026",1722110.00,10.00,100,v2,,f,415.46,Whale sweep at $415.46,415.46,Pivot at $412.84,S1 at $407.28,Above PDH at $418.40,,,"$1.7M put flow at $416 strike with 100% ask aggression. Price at $415.46 below VWAP ($417.12). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $416 (lower high, lower low — confirmed).",,hit,hit,101.53,412.80,t,f,,,
03/30/2026,1:15 PM ET,SPY,algorithm,put,bearish,604.00,"April 2, 2026",847012.00,10.00,100,v2,,f,634.62,At VWAP ($636.65) — Near $634.62,636.65634,PDL at $633.11,S1 at $630.58,Above Pivot at $636.62,,,"$847K put flow at $604 strike with 100% ask aggression. Price at $634.62 below VWAP ($636.65). Price action confirmed: SR Tag + 2 Red Bars at $636.62 (lower high, lower low — confirmed).",,hit,hit,105.96,633.02,t,f,,,
03/30/2026,1:15 PM ET,IWM,spread,put,bearish,230.00,"April 17, 2026",2872000.00,10.00,100,v2,moderate,t,240.68,Confirmed break below $240.68 with volume — whale sweep level,240.68,$230.00 strike (institutional target),,Above $244.08 pivot,,,"The institutional target is a clean $10.68 move to the $230 strike from current price, making a vertical spread ideal since the floor is clearly defined. Selling the $230 put offsets premium cost on what is likely elevated small-cap IV, dramatically improving cost basis and risk/reward versus buying the outright put.",,miss,missed,21.25,238.41,t,t,,,
03/30/2026,1:15 PM ET,SPXW,algorithm,put,bearish,6375.00,"April 6, 2026",582580.00,9.00,90,v2,,f,6376.01,"Below VWAP ($6,436) — Near $6,376",64366376,"$6,365 (strike level, short gamma acceleration)",$6247.50,"Above $6,436 (VWAP reclaim invalidates bearish thesis)",,,$583K put flow at $6375 strike with 100% ask aggression. Price at $6376.01. Negative gamma zone — moves will be amplified.,,hit,hit,536.78,6316.91,t,t,,,
03/30/2026,1:15 PM ET,AMZN,spread,put,bearish,207.50,"April 17, 2026",454700.00,8.00,80,v2,moderate,t,202.74,Entry near current price $202.74 with no VWAP anchor — use limit order at $202.50 or below,202.74202,$198.69 institutional target (near short strike at $197.50),,Above $206.79,,,"With no VWAP or prior day level data available, the outright put carries higher uncertainty on IV pricing and directional conviction is moderate at 8; the spread caps downside risk while still capturing the full move to the $198.69 target, improving risk discipline on a signal with less technical confirmation.",,miss,missed,73.33,199.77,t,t,,,
03/30/2026,1:19 PM ET,GLD,spread,put,bearish,416.00,"April 17, 2026",1722110.00,8.00,80,v2,moderate,t,415.44,Whale sweep confirmed at $415.44 with price below VWAP $417.08,415.44417,S1 at $407.28 — short put leg caps profit near that level,,Price reclaims PDH at $418.40,,,"The target of $412.84 and S1 at $407.28 create a well-defined floor, making the short $407 put a natural ceiling for the move and reducing cost basis meaningfully. With GLD near ATH territory, IV in gold options is elevated enough that selling the lower strike offsets premium decay risk on the long put.",,miss,missed,34.07,412.66,t,t,,,
03/30/2026,1:27 PM ET,TSLA,spread,put,bearish,360.00,"April 17, 2026",432000.00,8.00,80,v2,moderate,t,358.03,"Sustained trade below VWAP at $362.54, confirmed rejection at $363.72 pivot invalidation level",362.54363,$350.87 (defined target per signal),,Above pivot at $363.72,,,"The signal's precise target of $350.87 aligns perfectly with the $350 short put strike, making a vertical spread structurally efficient with no need to overpay for downside beyond the target. TSLA carries elevated IV given its volatility profile, so selling the $350 put meaningfully reduces the cost basis while the trade thesis has a tight and defined range between current price and target.",,miss,missed,83.94,352.02,t,t,,,
03/30/2026,1:31 PM ET,SPY,whale,put,bearish,602.00,"April 2, 2026",3146690.00,9.00,90,v2,strong,t,633.24,Whale sweep at $633.24,633.24,PDL at $633.11,S1 at $630.58,Above Pivot at $636.62,,,"$3.1M put sweep at $602 strike with 99% ask aggression. Price at $633.24 below VWAP ($636.48). Price action confirmed: SR Tag + 2 Red Bars at $633.11 (lower high, lower low — confirmed).",,hit,hit,284.62,632.87,t,f,,,
03/30/2026,1:39 PM ET,SLV,whale,put,bearish,64.00,"April 2, 2026",1751259.00,7.00,70,v2,moderate,f,63.77,Whale sweep at $63.77,63.77,Pivot at $63.18,S1 at $61.49,Above PDH at $64.88,,,$1.8M put flow at $64 strike with 100% ask aggression. Price at $63.77 below VWAP ($64.06). Negative gamma zone — moves will be amplified.,,hit,hit,100.00,63.18,t,f,,,
03/30/2026,1:39 PM ET,QQQ,spread,put,bearish,561.00,"April 17, 2026",617574.00,7.00,70,v2,moderate,f,559.67,Below VWAP at $563.35 with price near $559.67 — confirmed bearish momentum,563.35559,$548.48 — aligns with spread short strike and institutional target,,Above pivot at $565.06,,,"QQQ has a well-defined target at $548.48 which maps cleanly to a short put strike, making the vertical spread ideal for capping cost versus the outright put. The clear price floor target and defined invalidation level above $565.06 make this a textbook bear put spread setup where selling the lower strike funds meaningful premium reduction.",,miss,missed,37.35,555.49,t,t,,,
03/30/2026,2:03 PM ET,QQQ,algorithm,put,bearish,545.00,"April 2, 2026",518584.00,7.00,70,v2,moderate,f,559.86,Below VWAP ($563.11) — Near $559.86,563.11559,$548.66,$537.47,Above Pivot at $565.06,,,"$519K put flow at $545 strike with 100% ask aggression. Price at $559.86 below VWAP ($563.11). Price action confirmed: SR Tag + 2 Red Bars at $559.1 (lower high, lower low — confirmed).",,miss,missed,39.02,555.49,t,t,,,
03/30/2026,2:11 PM ET,COST,algorithm,put,bearish,995.00,"April 2, 2026",430125.00,7.00,70,v2,moderate,f,997.59,At VWAP ($999.19) — Near $997.59,999.19997,Strike at $995.00,Pivot at $983.03,Above $1017.54,,,$430K put sweep at $995 strike with 90% ask aggression. Price at $997.59 below VWAP ($999.19). Negative gamma zone — moves will be amplified.,,hit,hit,150.19,993.70,t,f,,,
03/30/2026,2:15 PM ET,XBI,algorithm,call,bullish,115.00,"April 2, 2026",374590.00,6.00,60,v2,moderate,f,118.77,Near $118.77 (no VWAP data),118.77,$121.15,$123.52,Below $116.39,,,$375K call sweep at $115 strike with 100% ask aggression. Price at $118.77.,,hit,hit,249.16,124.70,t,f,,,
03/30/2026,2:26 PM ET,IWM,whale,put,bearish,229.00,"April 2, 2026",1778145.00,9.00,90,v2,strong,t,239.88,Whale sweep at $239.88,239.88,Strike at $229.00,$224.42,Above Pivot at $244.08,,,$1.8M put flow at $229 strike with 100% ask aggression. Price at $239.88 below VWAP ($241.95).,,miss,missed,13.51,238.41,t,t,,,
03/30/2026,2:26 PM ET,IWM,spread,put,bearish,229.00,"April 17, 2026",1778145.00,9.00,90,v2,moderate,t,239.88,Whale sweep confirmed at $239.88 with price below VWAP $241.95,239.88241,$229.00 strike — institutionally targeted level,,Above Pivot at $244.08,,,"The institutional target is precisely the $229 strike, creating a well-defined floor for the short put leg. With nearly $11 of distance between current price and the target, selling the $229 put to offset premium cost meaningfully improves risk/reward without capping the realistic profit zone, especially given elevated index vol in a confirmed bearish sweep.",,miss,missed,13.51,238.41,t,t,,,
03/30/2026,2:26 PM ET,QQQ,algorithm,put,bearish,543.00,"April 2, 2026",393827.00,8.00,80,v2,strong,t,559.22,Below VWAP ($562.96) — Near $559.22,562.96559,$548.04,$536.85,Above Pivot at $565.06,,,"$394K put sweep at $543 strike with 100% ask aggression. Price at $559.22 below VWAP ($562.96). Price action confirmed: SR Tag + 2 Red Bars at $559.1 (lower high, lower low — confirmed).",,miss,missed,33.36,555.49,t,t,,,
03/30/2026,2:30 PM ET,SPY,algorithm,put,bearish,634.00,"April 2, 2026",618000.00,8.00,80,v2,strong,t,632.60,Below VWAP ($635.92) — Near $632.60,635.92632,$619.95,$607.30,Above Pivot at $636.62,,,"$618K put flow at $634 strike with 100% ask aggression. Price at $632.60 below VWAP ($635.92). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $633.11 (lower high, lower low — confirmed).",,miss,missed,26.25,629.28,t,t,,,
03/30/2026,2:30 PM ET,QQQ,spread,put,bearish,543.00,"April 17, 2026",393827.00,8.00,80,v2,moderate,t,558.74,Below VWAP at $562.92 confirmed — current price $558.74 already triggering; enter on failed retest of $562,562.92558,$543.00 — institutional strike target,,Above Pivot at $565.06,,,"QQQ is already trading below VWAP with a clearly defined institutional target at $543, making the short $543 put leg a logical premium offset; with current price at $558.74, buying the near-money $559 put and selling the $543 target strike significantly improves cost efficiency versus the outright put in this elevated-IV environment.",,miss,missed,20.65,555.49,t,t,,,
03/30/2026,2:30 PM ET,NVDA,algorithm,put,bearish,170.00,"April 2, 2026",370500.00,7.00,70,v2,moderate,f,166.01,Below VWAP ($167.14) — Near $166.01,167.14166,$162.69,$159.37,Above Pivot at $168.50,,,"$371K put sweep at $170 strike with 100% ask aggression. Price at $166.01 below VWAP ($167.14). Price action confirmed: SR Tag + 2 Red Bars at $166.03 (lower high, lower low — confirmed).",,miss,missed,75.60,163.50,t,t,,,
03/30/2026,2:30 PM ET,MU,whale,put,bearish,302.50,"April 2, 2026",1097984.00,7.00,70,v2,moderate,f,325.46,Whale sweep at $325.46,325.46,Strike at $302.50,$296.45,Above Pivot at $359.99,,,$1.1M put flow at $302.5 strike with 100% ask aggression. Price at $325.46 below VWAP ($338.27).,,miss,missed,60.84,311.49,t,t,,,
03/30/2026,2:38 PM ET,OXY,algorithm,call,bullish,67.00,"April 2, 2026",425000.00,9.00,90,v2,,f,66.19,Near $66.19 (no VWAP data),66.19,Strike at $67.00,$68.34,Below $64.87,,,$425K call flow at $67 strike with 100% ask aggression. Price at $66.19.,,hit,hit,111.11,67.09,t,f,,,
03/30/2026,2:38 PM ET,SMH,spread,put,bearish,350.00,"April 2, 2026",541680.00,8.00,80,v2,,f,362.67,Near $362.67 (no VWAP data),362.67,Strike at $350.00,$343.00,Above $369.92,,,$542K put flow at $350 strike with 100% ask aggression. Price at $362.67.,,miss,missed,27.86,359.14,t,t,,,
03/30/2026,2:38 PM ET,TSLA,algorithm,put,bearish,340.00,"April 2, 2026",373477.00,8.00,80,v2,,f,355.71,Near $355.71 (no VWAP data),355.71,Strike at $340.00,$333.20,Above $362.82,,,$373K put flow at $340 strike with 100% ask aggression. Price at $355.71.,,miss,missed,23.49,352.02,t,t,,,
03/30/2026,2:46 PM ET,MU,spread,put,bearish,302.50,"April 17, 2026",1097984.00,7.00,70,v2,moderate,f,324.38,"Entry on confirmation that price holds below VWAP at $337.82 and prior day low of $354.06, with current price already at $324.38 showing extended weakness",337.82354,$302.50 strike — matches institutional target from whale sweep flow exactly,,Price reclaims above $359.99 pivot — negates bearish thesis and institutional directional bias,,,"MU has already sold off sharply from the prior day range ($354–$368) to $324, suggesting elevated put IV that makes the outright put expensive relative to the defined move; selling the $302.50 put against the long $325 put offsets inflated premium while the short strike sits at the precise institutional target, improving cost-adjusted risk/reward meaningfully.",,miss,missed,58.91,311.49,t,t,,,
03/30/2026,2:54 PM ET,MU,algorithm,put,bearish,325.00,"April 2, 2026",497130.00,8.00,80,v2,strong,t,323.87,Below VWAP ($337.51) — Near $323.87,337.51323,$317.39,$310.92,Above Pivot at $359.99,,,$497K put sweep at $325 strike with 76% ask aggression. Price at $323.87 below VWAP ($337.51). Negative gamma zone — moves will be amplified.,,hit,hit,175.15,312.52,t,f,wrong,"The overall trade is good, the near price is good, target looks fine, but the invalidateion is over 40 dollars away. Not too sure about this one. ",03/30/2026 4:24 PM ET
03/30/2026,2:58 PM ET,SPY,algorithm,put,bearish,643.00,"April 2, 2026",977000.00,8.00,80,v2,strong,t,631.81,Below VWAP ($635.57) — Near $631.81,635.57631,$619.17,$606.54,Above Pivot at $636.62,,,$977K put flow at $643 strike with 100% ask aggression. Price at $631.81 below VWAP ($635.57). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + Red Rejection at $633.11 (lower high — likely reversal).,,miss,missed,20.02,629.28,t,t,,,
