Signal Date,Signal Time (ET),Ticker,Category,Call/Put,Strike,Expiry,Premium,Confidence,Signal Quality,Price at Signal,Entry Trigger,Target,Invalidation,Reason,Outcome,MFE %,Review Status,Review Note
2026-03-30,09:44:18,COIN,algorithm,put,160.00,"April 2, 2026",842758.00,6.00,moderate,164.24,At VWAP ($165.06) — Near $164.24,Pivot at $163.24,Above R1 at $166.65,$843K put flow at $160 strike with 100% ask aggression. Price at $164.24 below VWAP ($165.06).,hit,139.00,,
2026-03-30,09:48:19,QQQ,algorithm,put,560.00,"April 3, 2026",590485.00,7.00,moderate,564.23,At VWAP ($565.82) — Near $564.23,PDL at $561.57,Above Pivot at $565.06,$590K put flow at $560 strike with 95% ask aggression. Price at $564.23 below VWAP ($565.82). Negative gamma zone — moves will be amplified.,hit,107.52,,
2026-03-30,09:48:19,HOOD,algorithm,call,69.00,"April 2, 2026",581630.00,7.00,moderate,66.87,At VWAP ($67.18) — Near $66.87,Pivot at $66.93,Below PDL at $65.87,$582K call flow at $69 strike with 99% ask aggression. Price at $66.87 below VWAP ($67.18).,hit,1700.00,,
2026-03-30,09:48:20,NVDA,algorithm,put,170.00,"April 3, 2026",474110.00,7.00,moderate,167.31,Below VWAP ($168.23) — Near $167.31,PDL at $167.01,Above Pivot at $168.50,$474K put flow at $170 strike with 100% ask aggression. Price at $167.31 below VWAP ($168.23). Negative gamma zone — moves will be amplified.,hit,180.00,,
2026-03-30,09:48:22,GLD,algorithm,call,418.00,"April 3, 2026",451940.00,6.00,moderate,418.51,Near $418.51 (no VWAP data),$426.88,Below $410.14,$452K call flow at $418 strike with 98% ask aggression. Price at $418.51.,hit,103.94,,
2026-03-30,09:51:45,USO,algorithm,put,125.00,"April 3, 2026",565360.00,6.00,moderate,128.05,Whale sweep at $128.05,Strike at $125.00,Above $130.61,$565K put sweep at $125 strike with 100% ask aggression. Price at $128.05.,hit,110.82,,
2026-03-30,09:55:52,NVDA,algorithm,put,160.00,"April 2, 2026",499980.00,8.00,strong,167.06,Below VWAP ($168.10) — Near $167.06,PDL at $167.01,Above Pivot at $168.50,$500K put sweep at $160 strike with 81% ask aggression. Price at $167.06 below VWAP ($168.10).,hit,1700.00,,
2026-03-30,09:55:53,GOOG,algorithm,call,275.00,"April 2, 2026",534379.00,6.00,moderate,273.80,At VWAP ($274.59) — Near $273.80,VWAP at $274.59,Below PDL at $273.48,$534K call flow at $275 strike with 100% ask aggression. Price at $273.80 below VWAP ($274.59). Negative gamma zone — moves will be amplified.,hit,311.39,,
2026-03-30,09:59:22,MU,whale,call,345.00,"April 2, 2026",1278680.00,6.00,moderate,344.38,Whale sweep at $344.38,Strike at $345.00,Below $337.49,$1.3M call flow at $345 strike with 100% ask aggression. Price at $344.38 below VWAP ($350.13). Negative gamma zone — moves will be amplified.,hit,2972.58,,
2026-03-30,10:03:14,TSM,algorithm,call,320.00,"April 2, 2026",598141.00,6.00,moderate,319.37,On bounce from VWAP ($323.69) — Near $319.37,Strike at $320.00,Below $312.98,"$598K call flow at $320 strike with 99% ask aggression. Price at $319.37 below VWAP ($323.69). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $318.95 (higher low, higher high — confirmed).",hit,466.67,wrong,Got out. @ 3:16. Will check to see if entry is actually invalidation level of 3.12
2026-03-30,10:03:14,IBIT,algorithm,put,37.50,"April 3, 2026",766623.00,6.00,moderate,38.28,At VWAP ($38.39) — Near $38.28,Strike at $37.50,Above $39.05,$767K put flow at $37.5 strike with 100% ask aggression. Price at $38.28 below VWAP ($38.39).,hit,100.00,,
2026-03-30,10:07:00,SPY,whale,put,637.00,"April 3, 2026",3466911.00,8.00,strong,635.51,Whale sweep at $635.51,PDL at $633.11,Above Pivot at $636.62,"$3.5M put flow at $637 strike with 100% ask aggression. Price at $635.51 below VWAP ($637.35). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $636.62 (lower high, lower low — confirmed).",hit,103.75,,
2026-03-30,10:10:37,SPY,whale,put,655.00,"April 3, 2026",4859754.00,8.00,strong,635.98,Whale sweep at $635.98,PDL at $633.11,Above Pivot at $636.62,"$4.9M put flow at $655 strike with 87% ask aggression. Price at $635.98 below VWAP ($637.24). Price action confirmed: SR Tag + 2 Red Bars at $636.62 (lower high, lower low — confirmed).",hit,103.14,,
2026-03-30,10:10:37,SOFI,algorithm,put,15.00,"April 3, 2026",728668.00,6.00,moderate,15.23,Below VWAP ($15.33) — Near $15.23,PDL at $15.15,Above Pivot at $15.36,$729K put flow at $15 strike with 98% ask aggression. Price at $15.23 below VWAP ($15.33). Negative gamma zone — moves will be amplified.,hit,150.00,,
2026-03-30,10:14:09,SPY,algorithm,call,636.00,"April 3, 2026",784609.00,7.00,moderate,636.42,At VWAP ($637.20) — Near $636.42,Pivot at $636.62,Below PDL at $633.11,"$785K call flow at $636 strike with 100% ask aggression. Price at $636.42 below VWAP ($637.20). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $636.62 (higher low, higher high — confirmed).",hit,125.00,,
2026-03-30,10:18:04,QQQ,whale,put,570.00,"April 3, 2026",5671536.00,8.00,strong,563.45,Whale sweep at $563.45,PDL at $561.57,Above Pivot at $565.06,"$5.7M put flow at $570 strike with 93% ask aggression. Price at $563.45 below VWAP ($564.70). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $565.06 (lower high, lower low — confirmed).",hit,110.64,,
2026-03-30,10:25:14,GLD,algorithm,call,427.00,"April 2, 2026",495756.00,7.00,moderate,415.35,At VWAP ($417.39) — Near $415.35,VWAP at $417.39,Below Pivot at $412.84,$496K call flow at $427 strike with 94% ask aggression. Price at $415.35 below VWAP ($417.39).,hit,137.25,,
2026-03-30,10:29:06,META,algorithm,call,540.00,"April 2, 2026",863718.00,6.00,moderate,531.86,At VWAP ($532.75) — Near $531.86,VWAP at $532.75,Below Pivot at $529.86,$864K call flow at $540 strike with 100% ask aggression. Price at $531.86 below VWAP ($532.75). Negative gamma zone — moves will be amplified.,hit,185.39,correct,Banger! 
2026-03-30,10:32:46,UTHR,whale,call,650.00,"April 3, 2026",1642500.00,7.00,moderate,598.91,Whale sweep at $598.91,Strike at $650.00,Below Pivot at $526.38,$1.6M call flow at $650 strike with 100% ask aggression. Price at $598.91 above VWAP ($594.00).,missed,9.34,,
2026-03-30,10:36:39,TSLA,algorithm,put,362.50,"April 3, 2026",415830.00,8.00,strong,362.03,Below VWAP ($363.96) — Near $362.03,PDL at $359.47,Above Pivot at $363.72,"$416K put flow at $362.5 strike with 100% ask aggression. Price at $362.03 below VWAP ($363.96). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $363.72 (lower high, lower low — confirmed).",hit,144.14,correct,
2026-03-30,10:40:39,ASML,algorithm,put,1265.00,"April 3, 2026",347200.00,6.00,moderate,1264.28,Near $1264.28 (no VWAP data),$1238.99,Above $1289.57,$347K put flow at $1265 strike with 100% ask aggression. Price at $1264.28.,missed,83.71,correct,
2026-03-30,10:44:32,QQQ,algorithm,put,563.00,"April 3, 2026",584612.00,8.00,strong,561.80,At VWAP ($564.33) — Near $561.80,PDL at $561.57,Above Pivot at $565.06,"$585K put flow at $563 strike with 100% ask aggression. Price at $561.80 below VWAP ($564.33). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $563 (lower high, lower low — confirmed).",hit,100.00,correct,
2026-03-30,10:44:33,COIN,algorithm,call,160.00,"April 2, 2026",462063.00,6.00,moderate,160.27,On bounce from VWAP ($162.85) — Near $160.27,VWAP at $162.85,Below PDL at $159.83,"$462K call flow at $160 strike with 100% ask aggression. Price at $160.27 below VWAP ($162.85). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $159.83 (higher low, higher high — confirmed).",hit,140.31,correct,
2026-03-30,10:44:33,BKNG,algorithm,put,4200.00,"April 3, 2026",578180.00,6.00,moderate,4108.87,At VWAP ($4094.56) — Near $4108.87,Pivot at $4099.04,Above R1 at $4167.79,$578K put flow at $4200 strike with 100% ask aggression. Price at $4108.87 above VWAP ($4094.56).,hit,131.33,correct,
2026-03-30,10:47:57,SMCI,algorithm,call,21.50,"April 2, 2026",677810.00,6.00,moderate,21.38,On bounce from VWAP ($21.74) — Near $21.38,Strike at $21.50,Below $20.95,"$678K call flow at $21.5 strike with 100% ask aggression. Price at $21.38 below VWAP ($21.74). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $21.44 (higher low, higher high — confirmed).",hit,166.67,correct,
2026-03-30,10:51:01,XOM,algorithm,put,175.00,"April 2, 2026",916004.00,6.00,moderate,173.22,Below VWAP ($174.38) — Near $173.22,Pivot at $169.01,Above $176.68,"$916K put flow at $175 strike with 100% ask aggression. Price at $173.22 below VWAP ($174.38). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $173.22 (lower high, lower low — confirmed).",hit,133.49,correct,
2026-03-30,10:58:08,QQQ,whale,call,563.00,"April 2, 2026",1462884.00,6.00,moderate,563.56,Whale sweep at $563.56,VWAP at $564.12,Below PDL at $561.57,"$1.5M call flow at $563 strike with 100% ask aggression. Price at $563.56 below VWAP ($564.12). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $561.57 (higher low, higher high — confirmed).",hit,139.29,,
2026-03-30,10:58:08,QQQ,algorithm,put,563.00,"April 2, 2026",584612.00,6.00,moderate,563.56,At VWAP ($564.12) — Near $563.56,Strike at $563.00,Above Pivot at $565.06,$585K put flow at $563 strike with 100% ask aggression. Price at $563.56 below VWAP ($564.12). Negative gamma zone — moves will be amplified.,hit,173.21,,
2026-03-30,11:05:49,SPY,whale,call,647.00,"April 1, 2026",1378856.00,8.00,strong,638.43,Whale sweep at $638.43,R1 at $640.14,Below Pivot at $636.62,"$1.4M call flow at $647 strike with 100% ask aggression. Price at $638.43 above VWAP ($636.80). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $636.62 (higher low, higher high — confirmed).",missed,2.92,,
2026-03-30,11:10:14,PLTR,algorithm,call,141.00,"April 2, 2026",687499.00,7.00,moderate,142.34,At VWAP ($141.96) — Near $142.34,Pivot at $143.53,Below PDL at $141.56,$687K call flow at $141 strike with 100% ask aggression. Price at $142.34 above VWAP ($141.96). Negative gamma zone — moves will be amplified.,missed,32.77,wrong,
2026-03-30,11:10:14,QQQ,algorithm,put,565.00,"April 2, 2026",573447.00,7.00,moderate,563.40,At VWAP ($564.14) — Near $563.40,PDL at $561.57,Above Pivot at $565.06,"$573K put flow at $565 strike with 100% ask aggression. Price at $563.40 below VWAP ($564.14). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $565.06 (lower high, lower low — confirmed).",hit,104.37,correct,
2026-03-30,11:14:22,MU,whale,put,300.00,"April 2, 2026",1151280.00,7.00,strong,339.33,Whale sweep at $339.33,Strike at $300.00,Above Pivot at $359.99,$1.2M put flow at $300 strike with 100% ask aggression. Price at $339.33 below VWAP ($345.96).,missed,70.79,,
2026-03-30,11:14:22,NVDA,algorithm,call,170.00,"April 1, 2026",767260.00,6.00,moderate,168.17,At VWAP ($167.57) — Near $168.17,Pivot at $168.50,Below PDL at $167.01,$767K call flow at $170 strike with 100% ask aggression. Price at $168.17 above VWAP ($167.57). Negative gamma zone — moves will be amplified.,missed,-45.45,wrong,
2026-03-30,11:14:23,CAVA,algorithm,put,74.00,"April 2, 2026",811824.00,6.00,moderate,77.96,Whale sweep at $77.96,VWAP at $76.99,Above PDH at $78.02,$812K put sweep at $74 strike with 90% ask aggression. Price at $77.96 above VWAP ($76.99).,hit,102.06,correct,
2026-03-30,11:14:23,IREN,algorithm,put,33.50,"April 2, 2026",431982.00,6.00,moderate,33.59,Near $33.59 (no VWAP data),Strike at $33.50,Above $34.26,$432K put flow at $33.5 strike with 100% ask aggression. Price at $33.59.,hit,377.78,correct,
2026-03-30,11:18:44,OKLO,algorithm,put,47.00,"April 2, 2026",596173.00,10.00,,48.77,Below VWAP ($49.64) — Near $48.77,Strike at $47.00,Above Pivot at $51.01,"$596K put flow at $47 strike with 100% ask aggression. Price at $48.77 below VWAP ($49.64). Price action confirmed: SR Tag + 2 Red Bars at $48.52 (lower high, lower low — confirmed).",hit,105.08,correct,
2026-03-30,11:18:44,GOOGL,algorithm,call,275.00,"April 2, 2026",563621.00,10.00,,274.48,Near $274.48 (no VWAP data),Strike at $275.00,Below $268.99,$564K call flow at $275 strike with 100% ask aggression. Price at $274.48.,hit,119.23,correct,
2026-03-30,11:18:44,RKLB,algorithm,put,60.00,"April 2, 2026",877795.00,9.00,,59.42,At VWAP ($59.43) — Near $59.42,$58.23,Above Pivot at $62.46,$878K put flow at $60 strike with 94% ask aggression. Price at $59.42 below VWAP ($59.43). Negative gamma zone — moves will be amplified.,hit,131.93,correct,
2026-03-30,11:18:45,WULF,algorithm,call,14.00,"April 2, 2026",596896.00,9.00,,14.12,On bounce from VWAP ($14.32) — Near $14.12,VWAP at $14.32,Below $13.84,$597K call flow at $14 strike with 100% ask aggression. Price at $14.12 below VWAP ($14.32). Negative gamma zone — moves will be amplified.,missed,70.00,wrong,
2026-03-30,11:18:45,SLV,algorithm,call,64.00,"April 2, 2026",348000.00,9.00,,64.27,Near $64.27 (no VWAP data),$65.56,Below $62.98,$348K call flow at $64 strike with 100% ask aggression. Price at $64.27.,hit,177.52,,
2026-03-30,11:18:46,PLTR,algorithm,put,135.00,"April 2, 2026",829240.00,8.00,,141.62,At VWAP ($141.95) — Near $141.62,PDL at $141.56,Above Pivot at $143.53,$829K put flow at $135 strike with 100% ask aggression. Price at $141.62 below VWAP ($141.95).,hit,266.67,,
2026-03-30,11:18:47,SPX,algorithm,put,6300.00,"April 2, 2026",376250.00,8.00,,6393.22,Near $6393.22 (no VWAP data),Strike at $6300.00,Above $6521.08,$376K put flow at $6300 strike with 100% ask aggression. Price at $6393.22.,missed,81.86,,
2026-03-30,11:18:47,AMD,whale,call,220.00,"April 2, 2026",1075818.00,7.00,,199.10,Whale sweep at $199.10,Pivot at $200.98,Below S1 at $198.69,$1.1M call flow at $220 strike with 100% ask aggression. Price at $199.10 below VWAP ($203.33).,hit,122.34,,
2026-03-30,11:23:14,MU,spread,put,300.00,"April 17, 2026",1151280.00,7.00,moderate,339.33,Whale sweep confirmed at $339.33 with price below VWAP at $345.40,$300.00 strike — aligns with institutional target and deep OTM put sold leg,Above Pivot at $359.99,"MU is deeply OTM at $339 vs a $300 strike target with a $40 move required — IV on outright puts this far OTM is elevated given the magnitude of the move needed, making the spread a far more cost-efficient structure. Selling the $300 put finances the position meaningfully while still capturing the full institutional target, improving risk/reward substantially over buying the naked put outright.",missed,70.79,,
2026-03-30,11:23:14,GLD,algorithm,call,417.00,"April 2, 2026",576985.00,6.00,moderate,416.35,At VWAP ($417.07) — Near $416.35,Strike at $417.00,Below Pivot at $412.84,$577K call flow at $417 strike with 100% ask aggression. Price at $416.35 below VWAP ($417.07). Negative gamma zone — moves will be amplified.,hit,276.92,correct,
2026-03-30,11:23:37,PLTR,algorithm,put,135.00,"April 2, 2026",829240.00,8.00,strong,141.26,At VWAP ($141.94) — Near $141.26,$138.43,Above Pivot at $143.53,"$829K put flow at $135 strike with 100% ask aggression. Price at $141.26 below VWAP ($141.94). Price action confirmed: SR Tag + 2 Red Bars at $141.56 (lower high, lower low — confirmed).",hit,101.06,correct,
2026-03-30,11:26:47,KMI,algorithm,call,34.50,"April 2, 2026",396525.00,9.00,,34.21,Near $34.21 (no VWAP data),Strike at $34.50,Below $33.53,$397K call flow at $34.5 strike with 85% ask aggression. Price at $34.21.,missed,-10.34,wrong,
2026-03-30,11:26:47,CVNA,algorithm,put,290.00,"April 2, 2026",383320.00,8.00,,277.74,Near $277.74 (no VWAP data),$272.19,Above $283.29,$383K put flow at $290 strike with 100% ask aggression. Price at $277.74.,missed,-10.09,wrong,
2026-03-30,11:26:48,SPXW,algorithm,put,6525.00,"April 2, 2026",867790.00,7.00,,6387.32,Near $6387.32 (no VWAP data),$6259.57,Above $6515.07,$868K put flow at $6525 strike with 67% ask aggression. Price at $6387.32.,missed,55.12,,
2026-03-30,11:30:23,META,whale,call,535.00,"April 2, 2026",1106730.00,10.00,,534.91,Whale sweep at $534.91,Strike at $535.00,Below Pivot at $529.86,$1.1M call flow at $535 strike with 100% ask aggression. Price at $534.91 above VWAP ($533.10). Negative gamma zone — moves will be amplified. Price action confirmed: Support Tag + Green Bounce at $535 (higher low — likely reversal).,hit,122.22,,
2026-03-30,11:30:24,SPY,algorithm,call,636.00,"April 2, 2026",810000.00,10.00,,636.42,At VWAP ($636.79) — Near $636.42,Pivot at $636.62,Below PDL at $633.11,"$810K call flow at $636 strike with 100% ask aggression. Price at $636.42 below VWAP ($636.79). Negative gamma zone — moves will be amplified. Price action confirmed: Support Bounce + 2 Green Bars at $636.62 (higher low, higher high — confirmed).",hit,225.00,correct,Here is another on where the target is really close to the entry? 
2026-03-30,11:33:42,MSFT,algorithm,call,365.00,"April 2, 2026",394478.00,6.00,moderate,363.00,Near $363.00 (no VWAP data),Strike at $365.00,Below $355.74,$394K call flow at $365 strike with 100% ask aggression. Price at $363.00.,hit,109.50,correct,
2026-03-30,11:37:42,ORCL,algorithm,call,140.00,"April 2, 2026",949720.00,7.00,moderate,140.58,Above VWAP ($139.37) — Near $140.58,R1 at $141.46,Below Pivot at $139.88,$950K call flow at $140 strike with 96% ask aggression. Price at $140.58 above VWAP ($139.37). Negative gamma zone — moves will be amplified. Price action confirmed: Support Tag + Green Bounce at $139.88 (higher low — likely reversal).,missed,54.55,,
2026-03-30,11:41:15,MU,algorithm,call,340.00,"April 2, 2026",922957.00,9.00,,337.93,On bounce from VWAP ($344.82) — Near $337.93,Strike at $340.00,Below $331.17,$923K call flow at $340 strike with 100% ask aggression. Price at $337.93 below VWAP ($344.82). Negative gamma zone — moves will be amplified.,missed,16.91,,
2026-03-30,11:41:15,LITE,algorithm,put,660.00,"April 2, 2026",794110.00,9.00,,666.54,Below VWAP ($673.76) — Near $666.54,Strike at $660.00,Above Pivot at $709.30,$794K put flow at $660 strike with 95% ask aggression. Price at $666.54 below VWAP ($673.76). Negative gamma zone — moves will be amplified.,hit,152.45,,
2026-03-30,11:41:15,QQQ,algorithm,put,564.00,"April 2, 2026",574794.00,9.00,,564.32,At VWAP ($564.01) — Near $564.32,VWAP at $564.01,Above Pivot at $565.06,"$575K put flow at $564 strike with 97% ask aggression. Price at $564.32 above VWAP ($564.01). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $565.06 (lower high, lower low — confirmed).",hit,238.71,,
2026-03-30,11:41:16,WMT,algorithm,put,125.00,"April 2, 2026",476850.00,9.00,,124.49,Near $124.49 (no VWAP data),$122.00,Above $126.98,$477K put flow at $125 strike with 100% ask aggression. Price at $124.49.,partial_hit,66.27,correct,
2026-03-30,11:53:54,GOOGL,whale,put,280.00,"April 2, 2026",1362225.00,6.00,moderate,275.72,Whale sweep at $275.72,$270.21,Above $281.23,$1.4M put flow at $280 strike with 100% ask aggression. Price at $275.72.,missed,67.51,,
2026-03-30,11:53:55,SLB,algorithm,call,52.00,"April 2, 2026",575620.00,6.00,moderate,53.31,Near $53.31 (no VWAP data),$54.38,Below $52.24,$576K call flow at $52 strike with 100% ask aggression. Price at $53.31.,missed,4.67,,
2026-03-30,11:53:56,NBIS,algorithm,call,90.00,"April 2, 2026",895850.00,6.00,moderate,94.21,Near $94.21 (no VWAP data),$96.09,Below $92.33,$896K call flow at $90 strike with 100% ask aggression. Price at $94.21.,missed,-48.94,,
2026-03-30,12:03:49,TTD,algorithm,put,22.50,"April 2, 2026",423863.00,7.00,moderate,22.45,Near $22.45 (no VWAP data),$22.00,Above $22.90,$424K put flow at $22.5 strike with 100% ask aggression. Price at $22.45.,hit,100.00,correct,
2026-03-30,12:07:59,SNOW,algorithm,put,157.50,"April 2, 2026",476782.00,6.00,moderate,158.32,Near $158.32 (no VWAP data),Strike at $157.50,Above $161.49,$477K put flow at $157.5 strike with 100% ask aggression. Price at $158.32.,hit,186.59,correct,
2026-03-30,12:16:47,NOW,algorithm,put,106.00,"April 2, 2026",435128.00,7.00,strong,105.43,Near $105.43 (no VWAP data),$103.32,Above $107.54,$435K put flow at $106 strike with 100% ask aggression. Price at $105.43.,hit,162.09,correct,
2026-03-30,12:21:14,BAC,whale,put,46.50,"April 2, 2026",1145528.00,8.00,strong,47.25,Whale sweep at $47.25,PDL at $46.84,Above Pivot at $47.35,"$1.1M put flow at $46.5 strike with 100% ask aggression. Price at $47.25 below VWAP ($47.35). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $47.35 (lower high, lower low — confirmed).",missed,75.61,,
2026-03-30,12:21:14,MU,algorithm,put,330.00,"April 2, 2026",512500.00,8.00,strong,332.93,Below VWAP ($342.43) — Near $332.93,Strike at $330.00,Above Pivot at $359.99,$513K put flow at $330 strike with 100% ask aggression. Price at $332.93 below VWAP ($342.43). Negative gamma zone — moves will be amplified.,hit,104.78,,
2026-03-30,12:21:14,MU,spread,put,330.00,"April 17, 2026",512500.00,8.00,moderate,332.93,Confirmed trade below $332.93 with price sustaining under VWAP at $342.43,S1 at $351.28 breached downward toward $320 — full spread value near $330 strike cluster,Price reclaims above $342.43 VWAP or pivot at $359.99,"MU is trading well below VWAP and far below prior day range, suggesting elevated IV from the recent sell-off; selling the $320 put as a lower leg meaningfully reduces cost basis while the clear structural target at $330 and S1 at $351.28 already broken provides a natural profit ceiling, making the spread more capital-efficient than buying the outright put.",missed,,,
2026-03-30,12:24:59,PEP,algorithm,put,165.00,"April 2, 2026",852040.00,6.00,moderate,157.53,On rejection from VWAP ($156.60) — Near $157.53,VWAP at $156.60,Above $160.68,$852K put flow at $165 strike with 100% ask aggression. Price at $157.53 above VWAP ($156.60).,hit,112.90,correct,
2026-03-30,12:29:14,ALAB,algorithm,put,95.00,"April 2, 2026",572731.00,8.00,strong,101.70,Below VWAP ($104.70) — Near $101.70,Strike at $95.00,Above Pivot at $112.65,$573K put flow at $95 strike with 100% ask aggression. Price at $101.70 below VWAP ($104.70).,missed,56.87,,
2026-03-30,12:29:14,SPY,algorithm,put,610.00,"April 2, 2026",619494.00,7.00,moderate,635.36,At VWAP ($636.83) — Near $635.36,PDL at $633.11,Above Pivot at $636.62,"$619K put flow at $610 strike with 99% ask aggression. Price at $635.36 below VWAP ($636.83). Price action confirmed: SR Tag + 2 Red Bars at $636.62 (lower high, lower low — confirmed).",hit,104.00,,
2026-03-30,12:32:59,CIFR,algorithm,call,12.50,"April 2, 2026",590410.00,6.00,moderate,12.65,Near $12.65 (no VWAP data),$12.90,Below $12.40,$590K call flow at $12.5 strike with 100% ask aggression. Price at $12.65.,missed,-4.00,,
2026-03-30,12:32:59,SE,algorithm,put,76.00,"April 2, 2026",406831.00,6.00,moderate,79.10,Near $79.10 (no VWAP data),Strike at $76.00,Above $80.68,$407K put flow at $76 strike with 100% ask aggression. Price at $79.10.,missed,48.39,,
2026-03-30,12:37:14,WDC,algorithm,put,220.00,"April 2, 2026",509973.00,7.00,moderate,252.80,Whale sweep at $252.80,Strike at $220.00,Above Pivot at $275.95,$510K put sweep at $220 strike with 99% ask aggression. Price at $252.80 below VWAP ($265.49).,missed,21.92,,
2026-03-30,12:37:15,BKNG,algorithm,put,4235.00,"April 2, 2026",374480.00,6.00,moderate,4150.02,Near $4150.02 (no VWAP data),$4067.02,Above $4233.02,$374K put flow at $4235 strike with 100% ask aggression. Price at $4150.02.,hit,101.81,,
2026-03-30,12:41:14,SLV,algorithm,call,70.00,"April 2, 2026",433200.00,6.00,moderate,64.13,Near $64.13 (no VWAP data),Strike at $70.00,Below $62.85,$433K call flow at $70 strike with 100% ask aggression. Price at $64.13.,hit,81.43,,
2026-03-30,12:45:03,ALAB,spread,put,95.00,"April 17, 2026",572731.00,8.00,moderate,101.56,Below VWAP at $104.60 with price near $101.56 confirming bearish momentum,$95.00 strike — PDL zone and institutional target,Above Pivot at $112.65,"With current price already near $101.56 and the target clearly defined at $95, a bear put spread caps the cost basis on what is a relatively short move (~6.5%). The defined ceiling near $100-$101 and floor at $95 make a vertical spread ideal, improving risk/reward meaningfully versus paying full premium on an outright put given the compressed range to target.",missed,55.95,,
2026-03-30,12:48:59,MSFT,algorithm,put,360.00,"April 2, 2026",373481.00,6.00,moderate,362.70,Near $362.70 (no VWAP data),Strike at $360.00,Above $369.95,$373K put flow at $360 strike with 100% ask aggression. Price at $362.70.,hit,116.67,,
2026-03-30,12:48:59,PATH,algorithm,put,10.50,"April 2, 2026",339614.00,6.00,moderate,11.10,Near $11.10 (no VWAP data),Strike at $10.50,Above $11.32,$340K put flow at $10.5 strike with 100% ask aggression. Price at $11.10.,missed,61.67,,
2026-03-30,12:48:59,STX,algorithm,put,350.00,"April 2, 2026",336600.00,6.00,moderate,353.05,Near $353.05 (no VWAP data),Strike at $350.00,Above $360.11,$337K put sweep at $350 strike with 72% ask aggression. Price at $353.05.,missed,9.51,,
2026-03-30,12:52:47,QQQ,algorithm,put,561.00,"April 2, 2026",682911.00,7.00,moderate,562.53,At VWAP ($563.80) — Near $562.53,PDL at $561.57,Above Pivot at $565.06,"$683K put flow at $561 strike with 76% ask aggression. Price at $562.53 below VWAP ($563.80). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $561.57 (lower high, lower low — confirmed).",hit,127.08,,
2026-03-30,12:56:40,GOOGL,algorithm,call,280.00,"April 2, 2026",300000.00,6.00,moderate,274.44,Near $274.44 (no VWAP data),Strike at $280.00,Below $268.95,$300K call sweep at $280 strike with 68% ask aggression. Price at $274.44.,hit,103.24,,
2026-03-30,13:00:44,FLY,algorithm,put,25.00,"April 2, 2026",463734.00,7.00,moderate,23.95,Near $23.95 (no VWAP data),$23.47,Above $24.43,$464K put flow at $25 strike with 100% ask aggression. Price at $23.95.,hit,141.67,,
2026-03-30,13:00:44,AMZN,algorithm,put,207.50,"April 2, 2026",454700.00,6.00,moderate,202.74,Near $202.74 (no VWAP data),$198.69,Above $206.79,$455K put flow at $207.5 strike with 100% ask aggression. Price at $202.74.,missed,73.33,,
2026-03-30,13:00:45,IBM,algorithm,put,230.00,"April 2, 2026",309700.00,6.00,moderate,239.12,Near $239.12 (no VWAP data),Strike at $230.00,Above $243.90,$310K put flow at $230 strike with 100% ask aggression. Price at $239.12.,missed,32.79,,
2026-03-30,13:08:05,TSLA,algorithm,put,360.00,"April 2, 2026",432000.00,6.00,moderate,359.35,Near $359.35 (no VWAP data),$352.16,Above $366.54,$432K put sweep at $360 strike with 100% ask aggression. Price at $359.35.,hit,100.28,,
2026-03-30,13:15:20,IWM,whale,put,230.00,"April 2, 2026",2872000.00,10.00,,240.68,Whale sweep at $240.68,Strike at $230.00,Above Pivot at $244.08,$2.9M put flow at $230 strike with 100% ask aggression. Price at $240.68 below VWAP ($242.52). Price action confirmed: SR Tag + Red Rejection at $241.42 (lower high — likely reversal).,missed,21.25,,
2026-03-30,13:15:20,GLD,whale,put,416.00,"April 2, 2026",1722110.00,10.00,,415.46,Whale sweep at $415.46,Pivot at $412.84,Above PDH at $418.40,"$1.7M put flow at $416 strike with 100% ask aggression. Price at $415.46 below VWAP ($417.12). Negative gamma zone — moves will be amplified. Price action confirmed: SR Tag + 2 Red Bars at $416 (lower high, lower low — confirmed).",hit,101.53,,
